user_id,registration_date,registration_country,purchase_count,purchase_count_delivery,purchase_count_takeaway,first_purchase_day,last_purchase_day,breakfast_purchases,lunch_purchases,evening_purchases,dinner_purchases,late_night_purchases,total_purchases_eur,distinct_purchase_venue_count,min_purchase_value_eur,max_purchase_value_eur,avg_purchase_value_eur,preferred_device,ios_purchases,web_purchases,android_purchases,preferred_restaurant_types,user_has_valid_payment_method,most_common_hour_of_the_day_to_purchase,most_common_weekday_to_purchase,avg_days_between_purchases,median_days_between_purchases,average_delivery_distance_kms,purchase_count_by_store_type
19885,2019-09-28,GRC,9,9.0,0.0,2019-12-07,2020-08-31,0.0,1.0,2.0,6.0,0.0,368.368,4.0,21.294,73.152,40.48,ios,9.0,0.0,0.0,['not mentioned'],1,23.0,5.0,34.0,11.0,10.337,"{'Generalmerchandise': 1, 'Grocery': 4, 'Petsupplies': 0, 'Restaurant': 4, 'Retailstore': 0}"
19886,2019-09-28,DNK,1,1.0,0.0,2019-09-28,2019-09-28,0.0,1.0,0.0,0.0,0.0,35.42,1.0,35.49,35.56,35.42,android,0.0,0.0,1.0,['not mentioned'],0,15.0,1.0,34.0,11.0,4.635,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 1, 'Retailstore': 0}"
19887,2019-09-28,FIN,3,3.0,0.0,2019-09-28,2020-09-04,0.0,2.0,0.0,1.0,0.0,104.236,3.0,31.434,40.64,34.408,android,0.0,0.0,3.0,['not mentioned'],0,13.0,4.0,171.0,171.0,3.316,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 3, 'Retailstore': 0}"
19888,2019-09-28,DNK,1,1.0,0.0,2020-10-03,2020-10-03,0.0,1.0,0.0,0.0,0.0,100.188,1.0,100.386,100.584,100.188,ios,1.0,0.0,0.0,['not mentioned'],0,12.0,2.0,171.0,171.0,8.989,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 1, 'Retailstore': 0}"
19889,2019-09-28,DNK,3,2.0,1.0,2019-10-05,2020-03-20,0.0,2.0,0.0,1.0,0.0,64.768,3.0,12.168,27.432,21.252,ios,3.0,0.0,0.0,['not mentioned'],0,9.0,7.0,84.0,84.0,8.31,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 3, 'Retailstore': 0}"
19892,2019-09-28,FIN,3,3.0,0.0,2019-12-17,2020-01-26,0.0,1.0,0.0,2.0,0.0,102.212,2.0,18.252,51.816,34.408,android,0.0,0.0,3.0,['not mentioned'],1,18.0,6.0,20.0,20.0,8.827,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 3, 'Retailstore': 0}"
19899,2019-09-28,FIN,1,1.0,0.0,2019-09-28,2019-09-28,0.0,1.0,0.0,0.0,0.0,22.264,1.0,22.308,22.352,22.264,web,0.0,1.0,0.0,['not mentioned'],1,15.0,1.0,20.0,20.0,6.829,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 1, 'Retailstore': 0}"
19904,2019-09-28,DNK,1,1.0,0.0,2019-09-28,2019-09-28,0.0,1.0,0.0,0.0,0.0,23.276,1.0,23.322,23.368,23.276,web,0.0,1.0,0.0,['not mentioned'],1,5.0,6.0,20.0,20.0,9.925,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 1, 'Retailstore': 0}"
19905,2019-09-28,FIN,7,6.0,1.0,2019-09-28,2020-09-26,0.0,5.0,0.0,2.0,0.0,317.768,2.0,35.49,62.992,45.54,android,0.0,0.0,7.0,['not mentioned'],1,10.0,4.0,61.0,50.0,10.942,"{'Generalmerchandise': 1, 'Grocery': 3, 'Petsupplies': 0, 'Restaurant': 3, 'Retailstore': 0}"
19909,2019-09-28,FIN,1,1.0,0.0,2019-09-28,2019-09-28,0.0,0.0,0.0,1.0,0.0,34.408,1.0,34.476,34.544,34.408,android,0.0,0.0,1.0,['not mentioned'],0,11.0,6.0,61.0,50.0,8.942,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 1, 'Retailstore': 0}"
19911,2019-09-28,DNK,3,3.0,0.0,2019-09-28,2020-03-07,0.0,1.0,0.0,2.0,0.0,157.872,3.0,19.266,84.328,52.624,ios,3.0,0.0,0.0,['not mentioned'],1,10.0,7.0,81.0,81.0,9.241,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 3, 'Retailstore': 0}"
19912,2019-09-28,FIN,12,11.0,1.0,2019-09-28,2020-10-09,0.0,10.0,0.0,2.0,0.0,325.864,6.0,15.21,40.64,27.324,android,0.0,4.0,8.0,"['italian', 'middleeastern']",1,20.0,4.0,34.0,31.0,2.22,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 6, 'Retailstore': 6}"
19913,2019-09-28,FIN,1,1.0,0.0,2020-09-10,2020-09-10,0.0,1.0,0.0,0.0,0.0,22.264,1.0,22.308,22.352,22.264,ios,1.0,0.0,0.0,['not mentioned'],0,1.0,1.0,34.0,31.0,1.488,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 1, 'Retailstore': 0}"
19919,2019-09-28,GRC,1,1.0,0.0,2019-09-28,2019-09-28,0.0,1.0,0.0,0.0,0.0,17.204,1.0,17.238,17.272,17.204,android,0.0,0.0,1.0,['not mentioned'],1,12.0,2.0,34.0,31.0,4.676,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 1, 'Retailstore': 0}"
19920,2019-09-28,FIN,2,2.0,0.0,2019-09-28,2020-09-19,0.0,1.0,0.0,1.0,0.0,52.624,2.0,18.252,34.544,26.312,android,0.0,0.0,2.0,['not mentioned'],0,4.0,4.0,357.0,357.0,6.6,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 2, 'Retailstore': 0}"
19922,2019-09-28,FIN,1,1.0,0.0,2019-09-29,2019-09-29,0.0,1.0,0.0,0.0,0.0,25.3,1.0,25.35,25.4,25.3,ios,1.0,0.0,0.0,['not mentioned'],1,14.0,2.0,357.0,357.0,3.923,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 1, 'Retailstore': 0}"
19923,2019-09-28,DNK,1,1.0,0.0,2019-09-28,2019-09-28,0.0,1.0,0.0,0.0,0.0,37.444,1.0,37.518,37.592,37.444,ios,1.0,0.0,0.0,['not mentioned'],1,6.0,7.0,357.0,357.0,8.497,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 1, 'Retailstore': 0}"
19926,2019-09-28,FIN,2,2.0,0.0,2020-04-16,2020-04-16,1.0,0.0,0.0,1.0,0.0,87.032,2.0,41.574,44.704,43.516,android,0.0,0.0,2.0,['not mentioned'],1,20.0,6.0,0.0,0.0,1.697,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 2, 'Retailstore': 0}"
19927,2019-09-28,DNK,3,3.0,0.0,2019-09-28,2020-04-21,0.0,2.0,0.0,1.0,0.0,52.624,3.0,16.224,19.304,17.204,ios,3.0,0.0,0.0,['american'],1,21.0,7.0,103.0,103.0,3.571,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 3, 'Retailstore': 0}"
19928,2019-09-28,FIN,1,1.0,0.0,2019-09-28,2019-09-28,0.0,1.0,0.0,0.0,0.0,41.492,1.0,41.574,41.656,41.492,android,0.0,0.0,1.0,['not mentioned'],0,23.0,5.0,103.0,103.0,11.51,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 1, 'Retailstore': 0}"
19929,2019-09-28,DNK,2,2.0,0.0,2019-09-28,2020-07-21,0.0,1.0,0.0,1.0,0.0,125.488,2.0,37.518,88.392,62.744,web,1.0,1.0,0.0,['not mentioned'],1,6.0,5.0,297.0,297.0,9.927,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 2, 'Retailstore': 0}"
19930,2019-09-28,FIN,2,2.0,0.0,2019-10-11,2020-08-31,0.0,0.0,0.0,2.0,0.0,78.936,2.0,38.532,40.64,39.468,ios,2.0,0.0,0.0,['italian'],1,16.0,2.0,325.0,325.0,9.179,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 2, 'Retailstore': 0}"
19932,2019-09-28,FIN,23,23.0,0.0,2019-09-28,2020-08-24,1.0,14.0,1.0,7.0,0.0,410.872,2.0,16.224,20.32,18.216,android,0.0,0.0,23.0,"['american', 'italian', 'mexican', 'middleeastern']",1,19.0,7.0,15.0,3.0,0.619,"{'Generalmerchandise': 1, 'Grocery': 11, 'Petsupplies': 0, 'Restaurant': 11, 'Retailstore': 0}"
19934,2019-09-28,DNK,2,2.0,0.0,2020-02-28,2020-08-10,0.0,1.0,0.0,1.0,0.0,50.6,2.0,18.252,32.512,25.3,ios,2.0,0.0,0.0,['not mentioned'],0,3.0,6.0,164.0,164.0,3.069,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 2, 'Retailstore': 0}"
19935,2019-09-28,FIN,5,4.0,1.0,2019-09-28,2020-05-24,0.0,1.0,0.0,4.0,0.0,90.068,2.0,11.154,22.352,18.216,android,0.0,0.0,5.0,['not mentioned'],1,19.0,5.0,60.0,72.0,1.258,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 5, 'Retailstore': 0}"
19937,2019-09-28,FIN,5,3.0,2.0,2020-03-23,2020-08-04,0.0,1.0,0.0,4.0,0.0,192.28,5.0,28.392,53.848,38.456,ios,5.0,0.0,0.0,['not mentioned'],0,20.0,2.0,34.0,22.0,9.794,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 5, 'Retailstore': 0}"
19938,2019-09-28,FIN,3,3.0,0.0,2019-09-28,2020-03-27,0.0,3.0,0.0,0.0,0.0,95.128,2.0,25.35,41.656,31.372,web,0.0,2.0,1.0,['not mentioned'],1,14.0,7.0,91.0,91.0,3.571,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 3, 'Retailstore': 0}"
19939,2019-09-28,DNK,2,2.0,0.0,2019-11-03,2020-10-24,0.0,2.0,0.0,0.0,0.0,80.96,2.0,39.546,41.656,40.48,ios,2.0,0.0,0.0,['not mentioned'],0,2.0,7.0,356.0,356.0,9.184,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 2, 'Retailstore': 0}"
19940,2019-09-28,FIN,1,1.0,0.0,2020-10-02,2020-10-02,0.0,1.0,0.0,0.0,0.0,25.3,1.0,25.35,25.4,25.3,ios,1.0,0.0,0.0,['not mentioned'],0,18.0,1.0,356.0,356.0,2.757,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 1, 'Retailstore': 0}"
19941,2019-09-28,FIN,1,0.0,1.0,2020-05-03,2020-05-03,0.0,1.0,0.0,0.0,0.0,43.516,1.0,43.602,43.688,43.516,android,0.0,0.0,1.0,['not mentioned'],0,1.0,5.0,356.0,356.0,10.998,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 1, 'Retailstore': 0}"
19942,2019-09-28,DNK,1,1.0,0.0,2019-09-28,2019-09-28,0.0,1.0,0.0,0.0,0.0,30.36,1.0,30.42,30.48,30.36,web,0.0,1.0,0.0,['not mentioned'],1,9.0,3.0,356.0,356.0,10.52,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 1, 'Retailstore': 0}"
19943,2019-09-28,DNK,2,2.0,0.0,2020-01-30,2020-02-10,0.0,2.0,0.0,0.0,0.0,65.78,2.0,32.448,33.528,33.396,ios,2.0,0.0,0.0,['not mentioned'],0,12.0,1.0,11.0,11.0,4.948,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 2, 'Retailstore': 0}"
19944,2019-09-28,DNK,2,2.0,0.0,2019-09-28,2019-11-16,0.0,2.0,0.0,0.0,0.0,76.912,1.0,29.406,48.768,38.456,android,0.0,0.0,2.0,['not mentioned'],0,6.0,5.0,49.0,49.0,2.345,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 2, 'Retailstore': 0}"
19945,2019-09-28,DNK,1,1.0,0.0,2020-02-05,2020-02-05,0.0,0.0,0.0,1.0,0.0,23.276,1.0,23.322,23.368,23.276,ios,1.0,0.0,0.0,['not mentioned'],0,1.0,4.0,49.0,49.0,1.304,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 1, 'Retailstore': 0}"
19946,2019-09-28,GRC,1,1.0,0.0,2019-09-28,2019-09-28,0.0,1.0,0.0,0.0,0.0,18.216,1.0,18.252,18.288,18.216,android,0.0,0.0,1.0,['american'],0,7.0,3.0,49.0,49.0,1.769,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 1, 'Retailstore': 0}"
19952,2019-09-28,GRC,1,1.0,0.0,2019-10-09,2019-10-09,0.0,0.0,0.0,1.0,0.0,39.468,1.0,39.546,39.624,39.468,android,0.0,0.0,1.0,['not mentioned'],0,10.0,1.0,49.0,49.0,7.964,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 1, 'Retailstore': 0}"
19954,2019-09-28,FIN,4,4.0,0.0,2020-03-07,2020-09-27,0.0,1.0,0.0,3.0,0.0,118.404,4.0,14.196,38.608,29.348,android,0.0,0.0,4.0,['middleeastern'],1,2.0,7.0,68.0,40.0,0.949,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 4, 'Retailstore': 0}"
19957,2019-09-28,FIN,10,10.0,0.0,2019-09-28,2020-07-02,0.0,1.0,4.0,5.0,0.0,228.712,6.0,14.196,34.544,23.276,android,2.0,0.0,8.0,"['italian', 'american', 'middleeastern']",0,14.0,1.0,31.0,21.0,11.245,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 5, 'Retailstore': 5}"
19961,2019-09-28,FIN,10,10.0,0.0,2019-09-28,2020-01-04,0.0,4.0,0.0,6.0,0.0,349.14,6.0,14.196,78.232,34.408,ios,10.0,0.0,0.0,['not mentioned'],1,21.0,2.0,11.0,5.0,11.049,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 5, 'Retailstore': 5}"
19962,2019-09-28,FIN,1,1.0,0.0,2019-09-28,2019-09-28,0.0,1.0,0.0,0.0,0.0,10.12,1.0,10.14,10.16,10.12,ios,1.0,0.0,0.0,['not mentioned'],1,5.0,4.0,11.0,5.0,4.108,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 1, 'Retailstore': 0}"
19963,2019-09-28,DNK,1,1.0,0.0,2019-09-28,2019-09-28,0.0,1.0,0.0,0.0,0.0,29.348,1.0,29.406,29.464,29.348,web,0.0,1.0,0.0,['not mentioned'],1,19.0,7.0,11.0,5.0,7.252,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 1, 'Retailstore': 0}"
19964,2019-09-28,FIN,28,28.0,0.0,2019-09-28,2020-09-27,0.0,14.0,0.0,14.0,0.0,885.5,5.0,23.322,43.688,31.372,android,0.0,0.0,28.0,['not mentioned'],1,3.0,5.0,14.0,5.0,1.561,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 14, 'Retailstore': 14}"
19966,2019-09-28,FIN,6,6.0,0.0,2019-09-28,2020-09-05,0.0,1.0,0.0,5.0,0.0,249.964,6.0,27.378,60.96,41.492,ios,6.0,0.0,0.0,['not mentioned'],1,18.0,6.0,69.0,37.0,10.836,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 3, 'Retailstore': 3}"
19967,2019-09-28,FIN,6,5.0,1.0,2020-03-29,2020-09-19,0.0,4.0,0.0,1.0,0.0,171.028,2.0,22.308,36.576,28.336,android,0.0,0.0,6.0,['not mentioned'],1,12.0,7.0,35.0,34.0,1.885,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 3, 'Retailstore': 3}"
19971,2019-09-28,FIN,4,4.0,0.0,2019-09-28,2020-10-29,0.0,1.0,0.0,3.0,0.0,105.248,3.0,15.21,44.704,26.312,ios,4.0,0.0,0.0,['not mentioned'],0,9.0,2.0,132.0,93.0,3.711,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 4, 'Retailstore': 0}"
19972,2019-09-28,DNK,13,13.0,0.0,2019-09-28,2020-09-19,0.0,8.0,0.0,5.0,0.0,440.22,8.0,18.252,52.832,33.396,ios,12.0,1.0,0.0,['american'],1,6.0,4.0,30.0,28.0,11.821,"{'Generalmerchandise': 1, 'Grocery': 6, 'Petsupplies': 0, 'Restaurant': 6, 'Retailstore': 0}"
19973,2019-09-28,FIN,3,3.0,0.0,2019-09-28,2019-12-29,0.0,2.0,0.0,1.0,0.0,108.284,1.0,26.364,45.72,36.432,android,0.0,0.0,3.0,['not mentioned'],0,0.0,5.0,46.0,46.0,3.372,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 3, 'Retailstore': 0}"
19974,2019-09-28,FIN,5,5.0,0.0,2019-09-28,2020-07-30,0.0,5.0,0.0,0.0,0.0,135.608,3.0,16.224,50.8,27.324,android,0.0,0.0,5.0,['not mentioned'],1,9.0,2.0,77.0,79.0,9.039,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 5, 'Retailstore': 0}"
19977,2019-09-28,FIN,8,8.0,0.0,2020-01-04,2020-07-23,0.0,7.0,0.0,1.0,0.0,330.924,4.0,25.35,67.056,41.492,android,0.0,2.0,6.0,['not mentioned'],1,2.0,3.0,29.0,21.0,5.013,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 4, 'Retailstore': 4}"
19978,2019-09-28,FIN,9,9.0,0.0,2020-05-09,2020-07-22,2.0,4.0,0.0,3.0,0.0,237.82,2.0,24.336,32.512,26.312,android,0.0,0.0,9.0,['not mentioned'],1,19.0,7.0,9.0,3.0,8.718,"{'Generalmerchandise': 1, 'Grocery': 4, 'Petsupplies': 0, 'Restaurant': 4, 'Retailstore': 0}"
19979,2019-09-28,GRC,1,1.0,0.0,2019-09-28,2019-09-28,0.0,1.0,0.0,0.0,0.0,22.264,1.0,22.308,22.352,22.264,android,0.0,0.0,1.0,['not mentioned'],1,18.0,4.0,9.0,3.0,9.4,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 1, 'Retailstore': 0}"
19980,2019-09-28,DNK,10,9.0,1.0,2020-05-31,2020-10-31,1.0,2.0,1.0,6.0,0.0,278.3,3.0,15.21,46.736,28.336,ios,10.0,0.0,0.0,['not mentioned'],1,2.0,7.0,17.0,15.0,0.066,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 5, 'Retailstore': 5}"
19981,2019-09-28,FIN,2,2.0,0.0,2020-01-10,2020-02-11,0.0,2.0,0.0,0.0,0.0,31.372,2.0,15.21,16.256,15.18,android,0.0,0.0,2.0,['not mentioned'],1,22.0,1.0,32.0,32.0,8.819,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 2, 'Retailstore': 0}"
19983,2019-09-28,DNK,1,1.0,0.0,2020-10-18,2020-10-18,0.0,1.0,0.0,0.0,0.0,23.276,1.0,23.322,23.368,23.276,ios,1.0,0.0,0.0,['not mentioned'],0,7.0,2.0,32.0,32.0,1.946,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 1, 'Retailstore': 0}"
19985,2019-09-28,DNK,3,3.0,0.0,2019-09-28,2020-01-20,0.0,1.0,0.0,2.0,0.0,48.576,3.0,15.21,17.272,16.192,ios,3.0,0.0,0.0,['not mentioned'],0,16.0,5.0,57.0,57.0,2.72,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 3, 'Retailstore': 0}"
19988,2019-09-28,FIN,2,2.0,0.0,2019-09-29,2019-10-12,0.0,1.0,0.0,1.0,0.0,70.84,2.0,33.462,37.592,35.42,web,2.0,0.0,0.0,['not mentioned'],0,4.0,7.0,13.0,13.0,1.617,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 2, 'Retailstore': 0}"
19989,2019-09-28,DNK,3,3.0,0.0,2019-09-28,2020-09-11,0.0,1.0,0.0,2.0,0.0,161.92,3.0,39.546,81.28,53.636,android,0.0,0.0,3.0,['not mentioned'],0,5.0,1.0,175.0,175.0,3.987,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 3, 'Retailstore': 0}"
19990,2019-09-28,GRC,1,1.0,0.0,2019-09-28,2019-09-28,0.0,1.0,0.0,0.0,0.0,14.168,1.0,14.196,14.224,14.168,web,0.0,0.0,1.0,['not mentioned'],1,6.0,5.0,175.0,175.0,8.815,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 1, 'Retailstore': 0}"
19991,2019-09-28,FIN,1,0.0,1.0,2019-09-28,2019-09-28,0.0,1.0,0.0,0.0,0.0,30.36,1.0,30.42,30.48,30.36,web,0.0,1.0,0.0,['not mentioned'],1,4.0,7.0,175.0,175.0,8.925,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 1, 'Retailstore': 0}"
19993,2019-09-28,FIN,1,1.0,0.0,2019-09-29,2019-09-29,0.0,1.0,0.0,0.0,0.0,34.408,1.0,34.476,34.544,34.408,android,0.0,0.0,1.0,['not mentioned'],0,12.0,7.0,175.0,175.0,0.677,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 1, 'Retailstore': 0}"
19995,2019-09-28,FIN,1,1.0,0.0,2019-09-28,2019-09-28,0.0,1.0,0.0,0.0,0.0,24.288,1.0,24.336,24.384,24.288,web,0.0,1.0,0.0,['not mentioned'],1,12.0,7.0,175.0,175.0,9.142,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 1, 'Retailstore': 0}"
19996,2019-09-28,GRC,6,6.0,0.0,2019-10-15,2020-08-01,0.0,3.0,1.0,2.0,0.0,74.888,5.0,7.098,25.4,12.144,android,0.0,0.0,6.0,['not mentioned'],0,1.0,3.0,58.0,44.0,7.142,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 3, 'Retailstore': 3}"
19997,2019-09-28,DNK,4,4.0,0.0,2019-09-29,2020-03-28,0.0,1.0,0.0,3.0,0.0,93.104,4.0,18.252,30.48,23.276,ios,3.0,1.0,0.0,['not mentioned'],1,20.0,7.0,60.0,28.0,7.772,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 4, 'Retailstore': 0}"
19998,2019-09-28,DNK,1,1.0,0.0,2020-02-14,2020-02-14,0.0,0.0,0.0,1.0,0.0,45.54,1.0,45.63,45.72,45.54,web,1.0,0.0,0.0,['not mentioned'],0,17.0,2.0,60.0,28.0,4.813,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 1, 'Retailstore': 0}"
19999,2019-09-28,FIN,8,7.0,1.0,2019-09-28,2020-08-06,0.0,2.0,0.0,6.0,0.0,216.568,7.0,16.224,43.688,27.324,web,0.0,8.0,0.0,"['american', 'japanese']",1,1.0,5.0,45.0,26.0,11.378,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 4, 'Retailstore': 4}"
20000,2019-09-28,DNK,1,1.0,0.0,2019-10-12,2019-10-12,0.0,0.0,0.0,1.0,0.0,20.24,1.0,20.28,20.32,20.24,android,0.0,0.0,1.0,['not mentioned'],0,13.0,7.0,45.0,26.0,4.895,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 1, 'Retailstore': 0}"
20001,2019-09-28,FIN,3,3.0,0.0,2019-12-28,2020-10-24,0.0,1.0,0.0,2.0,0.0,187.22,3.0,55.77,67.056,62.744,ios,0.0,1.0,2.0,['italian'],1,4.0,2.0,151.0,151.0,0.622,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 3, 'Retailstore': 0}"
20004,2019-09-28,FIN,37,37.0,0.0,2019-09-30,2020-10-08,1.0,20.0,1.0,15.0,0.0,1324.708,19.0,18.252,53.848,35.42,android,0.0,2.0,35.0,"['middleeastern', 'italian', 'american']",1,10.0,5.0,10.0,8.0,2.946,"{'Generalmerchandise': 0, 'Grocery': 18, 'Petsupplies': 1, 'Restaurant': 18, 'Retailstore': 0}"
20005,2019-09-28,FIN,1,1.0,0.0,2019-09-28,2019-09-28,0.0,0.0,0.0,1.0,0.0,11.132,1.0,11.154,11.176,11.132,android,0.0,0.0,1.0,['not mentioned'],0,14.0,2.0,10.0,8.0,0.245,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 1, 'Retailstore': 0}"
20007,2019-09-28,DNK,1,1.0,0.0,2019-09-28,2019-09-28,0.0,1.0,0.0,0.0,0.0,28.336,1.0,28.392,28.448,28.336,web,0.0,1.0,0.0,['not mentioned'],1,20.0,3.0,10.0,8.0,11.599,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 1, 'Retailstore': 0}"
20010,2019-09-28,GRC,4,4.0,0.0,2019-10-01,2020-08-17,0.0,2.0,0.0,2.0,0.0,40.48,3.0,8.112,14.224,10.12,ios,4.0,0.0,0.0,['not mentioned'],1,20.0,5.0,107.0,10.0,3.779,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 4, 'Retailstore': 0}"
20011,2019-09-28,FIN,14,13.0,1.0,2019-09-28,2020-10-24,0.0,8.0,3.0,2.0,0.0,352.176,10.0,10.14,42.672,25.3,android,0.0,0.0,14.0,"['japanese', 'american']",1,1.0,7.0,30.0,21.0,7.466,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 7, 'Retailstore': 7}"
20012,2019-09-28,DNK,3,1.0,2.0,2020-03-23,2020-10-09,0.0,0.0,0.0,3.0,0.0,41.492,3.0,8.112,17.272,14.168,ios,3.0,0.0,0.0,['not mentioned'],0,9.0,7.0,100.0,100.0,4.299,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 3, 'Retailstore': 0}"
20013,2019-09-28,DNK,2,2.0,0.0,2019-09-28,2019-11-01,0.0,1.0,0.0,1.0,0.0,50.6,2.0,20.28,30.48,25.3,ios,2.0,0.0,0.0,['not mentioned'],0,12.0,1.0,34.0,34.0,6.633,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 2, 'Retailstore': 0}"
